WQG | Shares | WCM GLOBAL GROWTH LIMITED | Not Applic | AUD | None | None | 2018-12-24 04:05:47.551855 | 2018-12-24 04:05:47.551855
WEH | Shares | WEA FINANCE LLC | Not Applic | AUD | None | None | 2018-12-24 04:05:47.551867 | 2018-12-24 04:05:47.551867
WEF | Shares | WEA FINANCE LLC AND WESTFIELD UK & EUROPE FINANCE PLC | Not Applic | AUD | None | None | 2018-12-24 04:05:47.551880 | 2018-12-24 04:05:47.551880
WEB | Shares | WEBJET LIMITED | Retailing | AUD | None | None | 2018-12-24 04:05:47.551893 | 2018-12-24 04:05:47.551893
WBA | Shares | WEBSTER LIMITED | Food, Beverage & Tobacco | AUD | None | None | 2018-12-24 04:05:47.551905 | 2018-12-24 04:05:47.551905
WBT | Shares | WEEBIT NANO LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.551918 | 2018-12-24 04:05:47.551918
WLD | Shares | WELLARD LIMITED | Food, Beverage & Tobacco | AUD | None | None | 2018-12-24 04:05:47.551930 | 2018-12-24 04:05:47.551930
WLL | Shares | WELLCOM GROUP LIMITED | Commercial & Professional Services | AUD | None | None | 2018-12-24 04:05:47.551943 | 2018-12-24 04:05:47.551943
WNB | Shares | WELLNESS AND BEAUTY SOLUTIONS LIMITED | Consumer Services | AUD | None | None | 2018-12-24 04:05:47.551956 | 2018-12-24 04:05:47.551956
WES | Shares | WESFARMERS LIMITED | Retailing | AUD | None | None | 2018-12-24 04:05:47.551969 | 2018-12-24 04:05:47.551969
WAF | Shares | WEST AFRICAN RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.551981 | 2018-12-24 04:05:47.551981
WWI | Shares | WEST WITS MINING LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.551994 | 2018-12-24 04:05:47.551994
WSA | Shares | WESTERN AREAS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.552006 | 2018-12-24 04:05:47.552006
WGX | Shares | WESTGOLD RESOURCES LIMITED. | Materials | AUD | None | None | 2018-12-24 04:05:47.552019 | 2018-12-24 04:05:47.552019
WIC | Shares | WESTOZ INVESTMENT COMPANY LIMITED | Not Applic | AUD | None | None | 2018-12-24 04:05:47.552032 | 2018-12-24 04:05:47.552032
WBC | Shares | WESTPAC BANKING CORPORATION | Banks | AUD | None | None | 2018-12-24 04:05:47.552044 | 2018-12-24 04:05:47.552044
WSI | Shares | WESTSTAR INDUSTRIAL LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.552057 | 2018-12-24 04:05:47.552057
WFB | Shares | WFD TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.552069 | 2018-12-24 04:05:47.552069
WCN | Shares | WHITE CLIFF MINERALS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.552082 | 2018-12-24 04:05:47.552082
WEC | Shares | WHITE ENERGY COMPANY LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.552094 | 2018-12-24 04:05:47.552094
WRM | Shares | WHITE ROCK MINERALS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.552107 | 2018-12-24 04:05:47.552107
WBE | Shares | WHITEBARK ENERGY LTD | Energy | AUD | None | None | 2018-12-24 04:05:47.552119 | 2018-12-24 04:05:47.552119
WHF | Shares | WHITEFIELD LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.552132 | 2018-12-24 04:05:47.552132
WHC | Shares | WHITEHAVEN COAL LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.552144 | 2018-12-24 04:05:47.552144
WHK | Shares | WHITEHAWK LIMITED | Retailing | AUD | None | None | 2018-12-24 04:05:47.552156 | 2018-12-24 04:05:47.552156
WOA | Shares | WIDE OPEN AGRICULTURE LTD | Food, Beverage & Tobacco | AUD | None | None | 2018-12-24 04:05:47.552172 | 2018-12-24 04:05:47.552172
WEL | Shares | WINCHESTER ENERGY LTD | Energy | AUD | None | None | 2018-12-24 04:05:47.552184 | 2018-12-24 04:05:47.552184
WND | Shares | WINDLAB LIMITED | Utilities | AUD | None | None | 2018-12-24 04:05:47.552197 | 2018-12-24 04:05:47.552197
WNR | Shares | WINGARA AG LTD | Food, Beverage & Tobacco | AUD | None | None | 2018-12-24 04:05:47.552209 | 2018-12-24 04:05:47.552209
WFE | Shares | WINMAR RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.552222 | 2018-12-24 04:05:47.552222
WTC | Shares | WISETECH GLOBAL LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.552237 | 2018-12-24 04:05:47.552237
WWG | Shares | WISEWAY GROUP LIMITED | Transportation | AUD | None | None | 2018-12-24 04:05:47.552250 | 2018-12-24 04:05:47.552250
WZR | Shares | WISR LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.552262 | 2018-12-24 04:05:47.552262
WLF | Shares | WOLF MINERALS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.552275 | 2018-12-24 04:05:47.552275
WLC | Shares | WOLLONGONG COAL LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.552287 | 2018-12-24 04:05:47.552287
WMC | Shares | WONHE MULTIMEDIA COMMERCE LTD | Technology Hardware & Equipment | AUD | None | None | 2018-12-24 04:05:47.552300 | 2018-12-24 04:05:47.552300
WPL | Shares | WOODSIDE PETROLEUM LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.552313 | 2018-12-24 04:05:47.552313
WOW | Shares | WOOLWORTHS GROUP LIMITED | Food & Staples Retailing | AUD | None | None | 2018-12-24 04:05:47.552326 | 2018-12-24 04:05:47.552326
WML | Shares | WOOMERA MINING LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.552338 | 2018-12-24 04:05:47.552338
WNS | Shares | WORLD.NET SERVICES LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.552351 | 2018-12-24 04:05:47.552351
WOR | Shares | WORLEYPARSONS LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.552363 | 2018-12-24 04:05:47.552363
WPG | Shares | WPG RESOURCES LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.552375 | 2018-12-24 04:05:47.552375
WPP | Shares | WPP AUNZ LTD | Media & Entertainment | AUD | None | None | 2018-12-24 04:05:47.552388 | 2018-12-24 04:05:47.552388
XAM | Shares | XANADU MINES LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.552400 | 2018-12-24 04:05:47.552400
XIP | Shares | XENITH IP GROUP LIMITED | Commercial & Professional Services | AUD | None | None | 2018-12-24 04:05:47.552416 | 2018-12-24 04:05:47.552416
XRO | Shares | XERO LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.552428 | 2018-12-24 04:05:47.552428
XPD | Shares | XPD SOCCER GEAR GROUP LIMITED | Consumer Durables & Apparel | AUD | None | None | 2018-12-24 04:05:47.552441 | 2018-12-24 04:05:47.552441
XPE | Shares | XPED LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.552453 | 2018-12-24 04:05:47.552453
XF1 | Shares | XREF LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.552466 | 2018-12-24 04:05:47.552466
XRF | Shares | XRF SCIENTIFIC LIMITED | Capital Goods | AUD | None | None | 2018-12-24 04:05:47.552478 | 2018-12-24 04:05:47.552478
XS1 | Shares | XS RESOURCES LIMITED | Class Pend | AUD | None | None | 2018-12-24 04:05:47.552491 | 2018-12-24 04:05:47.552491
XST | Shares | XSTATE RESOURCES LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.552503 | 2018-12-24 04:05:47.552503
XTD | Shares | XTD LTD | Media & Entertainment | AUD | None | None | 2018-12-24 04:05:47.552516 | 2018-12-24 04:05:47.552516
XTE | Shares | XTEK LIMITED. | Capital Goods | AUD | None | None | 2018-12-24 04:05:47.552528 | 2018-12-24 04:05:47.552528
XTV | Shares | XTV NETWORKS LTD | Media & Entertainment | AUD | None | None | 2018-12-24 04:05:47.552541 | 2018-12-24 04:05:47.552541
YAL | Shares | YANCOAL AUSTRALIA LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.552553 | 2018-12-24 04:05:47.552553
YRL | Shares | YANDAL RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.552566 | 2018-12-24 04:05:47.552566
YBR | Shares | YELLOW BRICK ROAD HOLDINGS LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.552581 | 2018-12-24 04:05:47.552581
YOJ | Shares | YOJEE LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.552594 | 2018-12-24 04:05:47.552594
YOW | Shares | YOWIE GROUP LTD | Food, Beverage & Tobacco | AUD | None | None | 2018-12-24 04:05:47.552609 | 2018-12-24 04:05:47.552609
YPB | Shares | YPB GROUP LTD | Commercial & Professional Services | AUD | None | None | 2018-12-24 04:05:47.552622 | 2018-12-24 04:05:47.552622
ZEL | Shares | Z ENERGY LIMITED. | Energy | AUD | None | None | 2018-12-24 04:05:47.552634 | 2018-12-24 04:05:47.552634
ZAM | Shares | ZAMANCO MINERALS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.552647 | 2018-12-24 04:05:47.552647
ZLD | Shares | ZELDA THERAPEUTICS LIMITED | Pharmaceuticals, Biotechnology & Life Sciences | AUD | None | None | 2018-12-24 04:05:47.552660 | 2018-12-24 04:05:47.552660
ZEN | Shares | ZENITH ENERGY LIMITED | Utilities | AUD | None | None | 2018-12-24 04:05:47.552673 | 2018-12-24 04:05:47.552673
ZNC | Shares | ZENITH MINERALS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.552685 | 2018-12-24 04:05:47.552685
ZTA | Shares | ZETA PETROLEUM PLC | Energy | AUD | None | None | 2018-12-24 04:05:47.552698 | 2018-12-24 04:05:47.552698
ZER | Shares | ZETA RESOURCES LIMITED | Not Applic | AUD | None | None | 2018-12-24 04:05:47.552713 | 2018-12-24 04:05:47.552713
ZEU | Shares | ZEUS RESOURCES LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.552725 | 2018-12-24 04:05:47.552725
ZGL | Shares | ZICOM GROUP LIMITED | Capital Goods | AUD | None | None | 2018-12-24 04:05:47.552738 | 2018-12-24 04:05:47.552738
ZIM | Shares | ZIMPLATS HOLDINGS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.552753 | 2018-12-24 04:05:47.552753
ZMI | Shares | ZINC OF IRELAND NL | Materials | AUD | None | None | 2018-12-24 04:05:47.552765 | 2018-12-24 04:05:47.552765
Z1P | Shares | ZIP CO LIMITED. | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.552778 | 2018-12-24 04:05:47.552778
ZIP | Shares | ZIPTEL LIMITED | Communication Services | AUD | None | None | 2018-12-24 04:05:47.552790 | 2018-12-24 04:05:47.552790
ZNO | Shares | ZOONO GROUP LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.552803 | 2018-12-24 04:05:47.552803
ZYB | Shares | ZYBER HOLDINGS LTD | Software & Services | AUD | None | None | 2018-12-24 04:05:47.552815 | 2018-12-24 04:05:47.552815
8EC | Shares | 8IP Emerging Companies Limited | Australian Shares | AUD | None | RBA cash rate + 2% pa. | 2015-12-01 00:00:00 | 2018-12-24 04:05:47.869532
AEG | Units | Absolute Equity Performance Fund Limited | Australian Shares | AUD | None | None | 2015-12-01 00:00:00 | 2018-12-24 04:05:47.869691
ACQ | Shares | Acorn Captial Investment Fund Limited | Australian Shares | AUD | None | None | 2004-05-01 00:00:00 | 2018-12-24 04:05:47.869828
AFI | Shares | AFIC | Australian Shares | AUD | 0.18 | XJOAI | 2036-01-01 00:00:00 | 2018-12-24 04:05:47.870104
AMH | Shares | AMCIL | Australian Shares | AUD | 0.77 | XJOAI | 2000-02-01 00:00:00 | 2018-12-24 04:05:47.870231
APL | Shares | Antipodes Global Investment Company Ltd | Australian Shares | AUD | 1.10 | MSCI All Country World World Net Index (AUD) | 2016-10-01 00:00:00 | 2018-12-24 04:05:47.870360
ARG | Shares | Argo Investments Limited | Australian Shares | AUD | 0.18 | XJOAI | 2047-01-01 00:00:00 | 2018-12-24 04:05:47.870506
ABW | Units | Aurora Absolute Return Fund | Australian Shares | AUD | None | RBA cash rate | 2006-07-01 00:00:00 | 2018-12-24 04:05:47.870644
AUP | Units | Aurora Property Buy-Write Income Trust | Australian Shares | AUD | 2.00 | UBS Aus Bank Bill | 2007-07-01 00:00:00 | 2018-12-24 04:05:47.870778
AYF | Units | Australian Enhanced Income Fund | Australian Shares | AUD | 0.85 |  | 2006-10-01 00:00:00 | 2018-12-24 04:05:47.870878
AGM | Units | Australian Governance & Ethical Fund | Australian Shares | AUD | 0.11 | S&P/ASX100 | 2018-07-01 00:00:00 | 2018-12-24 04:05:47.870992
ALF | Shares | Australian Leaders Fund Limited | Australian Shares | AUD | 1.00 | All Ordinaries Accumulation Index | 2004-02-01 00:00:00 | 2018-12-24 04:05:47.871090
AUI | Shares | Australian United Investment | Australian Shares | AUD | 0.13 | XKOAI | 1974-01-01 00:00:00 | 2018-12-24 04:05:47.871187
BTI | Shares | Bailador Technology Investments limited | Australian Shares | AUD | 1.75 |  | 2014-11-01 00:00:00 | 2018-12-24 04:05:47.871285
BST | Shares | Barrack St Investments Limited | Australian Shares | AUD | 1.30 |  | 2014-08-01 00:00:00 | 2018-12-24 04:05:47.871381
BEL | Shares | Bentley International | Australian Shares | AUD | None | XAOAI | 1986-10-01 00:00:00 | 2018-12-24 04:05:47.871474
BSN | Shares | Bisan Limited | Australian Shares | AUD | None |  | 1987-01-01 00:00:00 | 2018-12-24 04:05:47.872208
BKI | Shares | BKI Investment Company Limited | Australian Shares | AUD | 0.19 | XKOAI | 2003-12-01 00:00:00 | 2018-12-24 04:05:47.872318
CDM | Shares | Cadence Capital | Australian Shares | AUD | 1.00 | XKOAI | 2006-12-01 00:00:00 | 2018-12-24 04:05:47.872417
CIN | Shares | Carlton Investments | Australian Shares | AUD | 0.10 | XJOAI | 1970-06-01 00:00:00 | 2018-12-24 04:05:47.872513
CBC | Shares | CBG Capital Limited | Australian Shares | AUD | 1.00 | XJOAI | 2014-12-01 00:00:00 | 2018-12-24 04:05:47.872609
CYA | Shares | Century Australia | Australian Shares | AUD | 1.08 | XKOAI | 2004-04-01 00:00:00 | 2018-12-24 04:05:47.872710
CAM | Shares | Clime Capital Limied | Australian Shares | AUD | None | XAOAI | 2004-02-01 00:00:00 | 2018-12-24 04:05:47.872808
CLF | Shares | Concentrated Leaders Fund Limited | Australian Shares | AUD | 2.4 | XJOAI | 1987-09-01 00:00:00 | 2018-12-24 04:05:47.872909
CIE | Shares | Contango Income Generator Limited | Australian Shares | AUD | 0.95 |  | 2015-08-01 00:00:00 | 2018-12-24 04:05:47.873005
CVF | Shares | Contrarian Value Fund Limited | Australian Shares | AUD | 1.00 | XJOAI | 2015-01-01 00:00:00 | 2018-12-24 04:05:47.873112
DUI | Shares | Diversified United Investment | Australian Shares | AUD | 0.17 | XKOAI | 1991-12-01 00:00:00 | 2018-12-24 04:05:47.873208
DJW | Shares | Djerriwarrh Investments | Australian Shares | AUD | 0.39 | XFLAI | 1995-06-01 00:00:00 | 2018-12-24 04:05:47.873304
D2O | Shares | Duxton Water Limited | Australian Shares | AUD | 0.85 |  | 2016-09-01 00:00:00 | 2018-12-24 04:05:47.873400
EFF | Units | Evans & Partners Australian Flagship Fund | Australian Shares | AUD | 0.65 | S&P/ASX200 Accumulation Index and RBA Cash Rate | 2018-06-01 00:00:00 | 2018-12-24 04:05:47.873498
FGX | Shares | Future Generation Investment Fund Limited | Australian Shares | AUD | 1.00 |  | 2014-09-01 00:00:00 | 2018-12-24 04:05:47.873594
FOR | Units | Forager Australian Shares Fund | Australian Shares | AUD | 1.00 | S&P/ASX All Ordinaries Accumulation Index | 2016-12-01 00:00:00 | 2018-12-24 04:05:47.873693
FPC | Shares | Fat Prophets Global Contrarian Fund Limited | Australian Shares | AUD | 1.25 |  | 2017-03-01 00:00:00 | 2018-12-24 04:05:47.873789
FSI | Shares | Flagship Investments Limited | Australian Shares | AUD | None | UBS Aus Bank Bill | 2000-12-01 00:00:00 | 2018-12-24 04:05:47.873884
GC1 | Shares | Glennon Small Companies Limited | Australian Shares | AUD | 1.00 | XSOAI | 2015-08-01 00:00:00 | 2018-12-24 04:05:47.873979
GCI | Units | Gryphon Capital Income Trust | Australian Shares | AUD | 0.72 | Bloomberg AusBond Bank Bill Index | 2018-05-01 00:00:00 | 2018-12-24 04:05:47.874092
HHY | Units | Hastings High Yield Fund | Australian Shares | AUD | 0.93 |  | 2005-04-01 00:00:00 | 2018-12-24 04:05:47.874194
HML | Shares | Henry Morgan Limited | Australian Shares | AUD | 2.00 |  | 2016-02-01 00:00:00 | 2018-12-24 04:05:47.874295
IBC | Shares | Ironbark Capital Limited | Australian Shares | AUD | 0.65 | 1 year swap + 6% | 1987-04-01 00:00:00 | 2018-12-24 04:05:47.874398
KAT | Shares | Katana Capital Limited | Australian Shares | AUD | 0.10 | ASX All Ordinaries | 2005-12-01 00:00:00 | 2018-12-24 04:05:47.874513
MAX | Units | Millinium's Alternatives Fund | Australian Shares | AUD | 0.205 |  | 2006-12-01 00:00:00 | 2018-12-24 04:05:47.874620
MGG | Units | Magellan Global Trust | Australian Shares | AUD | 1.35 |  | 2017-10-01 00:00:00 | 2018-12-24 04:05:47.874726
MVT | Shares | Mercantile Investment Company Limited | Australian Shares | AUD | None | None | 2007-04-01 00:00:00 | 2018-12-24 04:05:47.874826
MLT | Shares | Milton Corporation | Australian Shares | AUD | 0.14 | XOAI | 2062-04-01 00:00:00 | 2018-12-24 04:05:47.874927
MIR | Shares | Mirrabooka Investments | Australian Shares | AUD | 0.70 | XMDAI | 2001-06-01 00:00:00 | 2018-12-24 04:05:47.875033
MA1 | Shares | Monash Absolute Investment Company Limited | Australian Shares | AUD | 1.50 |  | 2016-04-01 00:00:00 | 2018-12-24 04:05:47.875205
MXT | Units | MCP Master Income Trust | Australian Shares | AUD | 0.86 | RBA Cash Rate + 3.25% p.a. | 2017-10-01 00:00:00 | 2018-12-24 04:05:47.875304
NAC | Shares | Naos Ex-50 Opportunities Company Limited | Australian Shares | AUD | 1.75 |  | 2014-11-01 00:00:00 | 2018-12-24 04:05:47.875403
NCC | Shares | NAOS Emerging Opportunities Company Limited | Australian Shares | AUD | 1.25 | XSOAI | 2013-02-01 00:00:00 | 2018-12-24 04:05:47.875500
NSC | Shares | NAOS Small Cap Opportunities Company Limited | Australian Shares | AUD | 1.25 | XAOAI | 2004-03-01 00:00:00 | 2018-12-24 04:05:47.875601
NGE | Shares | New Guinea Energy Ltd | Australian Shares | AUD | None |  | 2016-11-01 00:00:00 | 2018-12-24 04:05:47.876222
OEQ | Shares | Orion Equities Limited | Australian Shares | AUD | None | None | 1970-11-01 00:00:00 | 2018-12-24 04:05:47.876341
OZG | Shares | Ozgrowth Limited | Australian Shares | AUD | 1.00 | 7% return | 2008-01-01 00:00:00 | 2018-12-24 04:05:47.876461
PL8 | Shares | Plato Income Maximiser Limited | Australian Shares | AUD | 0.80 | S&P/ASX 200 Franking Credit Adjusted Daily Total Return Index (Tax Exempt) | 2017-05-01 00:00:00 | 2018-12-24 04:05:47.876587
PIC | Shares | Perpetual Investment Company | Australian Shares | AUD | 1.00 | XKOAI | 2014-12-01 00:00:00 | 2018-12-24 04:05:47.876908
QVE | Shares | QV Equities Limited | Australian Shares | AUD | 0.90 |  | 2014-08-01 00:00:00 | 2018-12-24 04:05:47.877085
RYD | Shares | Ryder Capital Limited | Australian Shares | AUD | 1.25 | RBA cash rate+4.25% pa. | 2015-09-01 00:00:00 | 2018-12-24 04:05:47.877358
SNC | Shares | Sandon Capital Investments Limited | Australian Shares | AUD | 1.25 | None | 2013-12-01 00:00:00 | 2018-12-24 04:05:47.877478
WAA | Shares | WAM Active Limited | Australian Shares | AUD | 0.083 | None | 2008-01-01 00:00:00 | 2018-12-24 04:05:47.877591
WAM | Shares | WAM Capital | Australian Shares | AUD | 1.00 | S&P/ASX All Ordinaries Accumulation Index | 1999-08-01 00:00:00 | 2018-12-24 04:05:47.877698
WLE | Shares | WAM Leaders Limited | Australian Shares | AUD | 1.00 | S&P/ASX 200 Accumulation Index | 2016-05-01 00:00:00 | 2018-12-24 04:05:47.877809
WMI | Shares | WAM Microcap Limited | Australian Shares | AUD | 1.00 | S&P/ASX All Ordinaries Accumulation Index | 2017-06-01 00:00:00 | 2018-12-24 04:05:47.877908
WAX | Shares | WAM Research Limited | Australian Shares | AUD | 1.00 | S&P/ASX All Ordinaries Accumulation Index | 2003-08-01 00:00:00 | 2018-12-24 04:05:47.878006
WDE | Shares | Wealth Defender Equities Limited | Australian Shares | AUD | 0.98 | S&P/ASX 300 accumulation index | 2015-05-01 00:00:00 | 2018-12-24 04:05:47.878105
WIC | Shares | Westoz Investment Company Limited | Australian Shares | AUD | 1.28 | 10% return | 2009-09-01 00:00:00 | 2018-12-24 04:05:47.878201
WHF | Shares | Whitefield | Australian Shares | AUD | 0.35 | S&P/ASX 200 Accumulation Index | 1971-08-01 00:00:00 | 2018-12-24 04:05:47.878298
WMK | Shares | Watermark Market Neutral Fund Limited | Australian Shares | AUD | 1.00 | None | 2013-07-01 00:00:00 | 2018-12-24 04:05:47.878394
8IH | CDIs | 8I Holdings Ltd | International Shares | AUD | None |  | 2014-12-01 00:00:00 | 2018-12-24 04:05:47.878501
AIB | Units | Aurora Global Income Trust | International Shares | AUD | 1.33 | UBS Aus Bank Bill | 2007-12-01 00:00:00 | 2018-12-24 04:05:47.878602
AIQ | Units | Alternative Investment Trust | International Shares | AUD | 1.1 | None | 2005-05-01 00:00:00 | 2018-12-24 04:05:47.878699
